index,names,stats,p_values
579,APICall::Landroid/view/Display.getHeight(),5423.801520324869,0.0
97,APICall::Landroid/view/Display.getWidth(),5420.3760445427815,0.0
1736,APICall::Landroid/widget/TextView.getMinLines(),5418.880777598399,0.0
1564,APICall::Landroid/view/View.getScrollIndicators(),5415.600908686485,0.0
1637,APICall::Landroid/content/Intent.getSerializableExtra(),5414.649761730929,0.0
1401,APICall::Landroid/view/Display.getSize(),5411.194536199715,0.0
346,APICall::Landroid/view/Display.getMetrics(),5406.735010512031,0.0
2236,APICall::Landroid/view/View.getMatrix(),5397.17356536327,0.0
716,APICall::Landroid/widget/EditText.setText(),5389.685487348929,0.0
102,APICall::Landroid/os/Environment.getExternalStorageDirectory(),5386.196291448257,0.0
1194,APICall::Landroid/widget/ImageView.setVisibility(),5384.084696500386,0.0
1955,APICall::Landroid/view/WindowInsets.hasStableInsets(),5380.16381409181,0.0
138,APICall::Landroid/widget/RelativeLayout.addView(),5375.6105761615545,0.0
177,APICall::Landroid/text/SpannableString.setSpan(),5371.086756570683,0.0
1186,APICall::Landroid/os/StrictMode.getThreadPolicy(),5364.553195589268,0.0
1954,APICall::Landroid/view/WindowInsets.hasInsets(),5363.610124932899,0.0
91,APICall::Landroid/content/IntentFilter.addDataScheme(),5357.257440041441,0.0
893,APICall::Landroid/util/SparseBooleanArray.put(),5356.6076890727145,0.0
2146,APICall::Landroid/content/Context.checkCallingOrSelfUriPermission(),5348.2176210607495,0.0
480,APICall::Landroid/net/Uri.getSchemeSpecificPart(),5336.914182701051,0.0
440,APICall::Landroid/util/SparseBooleanArray.get(),5331.388706957952,0.0
504,APICall::Landroid/content/SharedPreferences$Editor.putLong(),5328.771571935697,0.0
70,APICall::Landroid/view/View.setOnTouchListener(),5315.4489470732215,0.0
1076,APICall::Landroid/os/Parcel.createBooleanArray(),5309.297707753067,0.0
47,APICall::Landroid/view/Menu.add(),5307.988480236176,0.0
1198,APICall::Landroid/os/Parcel.createFloatArray(),5306.753746643063,0.0
1870,APICall::Landroid/content/Context.isDeviceProtectedStorage(),5305.032914712776,0.0
312,APICall::Landroid/net/NetworkInfo.isConnected(),5299.112724407104,0.0
360,APICall::Landroid/os/Bundle.putDouble(),5291.8760831036225,0.0
240,APICall::Landroid/os/Parcel.appendFrom(),5285.097558967244,0.0
94,APICall::Landroid/widget/ImageView.getLayoutParams(),5280.032752651767,0.0
147,APICall::Landroid/widget/RelativeLayout$LayoutParams.addRule(),5265.028291385867,0.0
847,APICall::Landroid/webkit/WebView.setWebViewClient(),5261.930920445073,0.0
2506,APICall::Landroid/widget/TextView.setBackgroundDrawable(),5261.3137636265055,0.0
1032,APICall::Landroid/text/method/LinkMovementMethod.getInstance(),5260.522798680397,0.0
1196,APICall::Landroid/os/Parcel.createLongArray(),5259.206426466898,0.0
2104,APICall::Landroid/text/TextUtils.htmlEncode(),5248.042871405572,0.0
2790,APICall::Landroid/os/RemoteCallbackList.beginBroadcast(),5244.185691834529,0.0
2791,APICall::Landroid/os/RemoteCallbackList.finishBroadcast(),5243.870394012437,0.0
2910,APICall::Landroid/os/RemoteCallbackList.getBroadcastItem(),5243.555096557631,0.0
2810,APICall::Landroid/os/RemoteCallbackList.register(),5243.318044517267,0.0
1124,APICall::Landroid/widget/FrameLayout.setVisibility(),5240.612975437609,0.0
2795,APICall::Landroid/os/RemoteCallbackList.unregister(),5236.776054900505,0.0
1825,APICall::Landroid/widget/TextView.getTextSize(),5232.311704237654,0.0
1146,APICall::Landroid/widget/ImageButton.setVisibility(),5232.169309558127,0.0
1375,APICall::Landroid/view/MotionEvent.getButtonState(),5227.124139244986,0.0
2667,APICall::Landroid/view/PointerIcon.getSystemIcon(),5225.5374259563905,0.0
2613,APICall::Landroid/content/Context.createDeviceProtectedStorageContext(),5224.697487578166,0.0
2925,APICall::Landroid/os/Parcel.writeFloatArray(),5212.204468877365,0.0
698,APICall::Landroid/net/Uri$Builder.path(),5209.9619188240085,0.0
1939,APICall::Landroid/view/View.setPointerIcon(),5208.0889138418015,0.0
561,APICall::Landroid/util/Log.w(),5206.490008093698,0.0
96,APICall::Landroid/os/HandlerThread.quit(),5202.078766124667,0.0
2832,APICall::Landroid/os/Parcel.writeBooleanArray(),5190.396556307713,0.0
912,APICall::Landroid/content/res/Resources.getStringArray(),5189.494490556842,0.0
1275,APICall::Landroid/widget/TextView.setMovementMethod(),5184.414506734995,0.0
950,APICall::Landroid/view/View.addOnLayoutChangeListener(),5184.27424093475,0.0
1643,APICall::Landroid/view/View.getAnimation(),5174.209305297531,0.0
1831,APICall::Landroid/util/TypedValue.complexToDimensionPixelSize(),5167.050409138923,0.0
1342,APICall::Landroid/widget/Button.setVisibility(),5166.391547170407,0.0
691,APICall::Landroid/content/Intent.getAction(),5163.342849544066,0.0
420,APICall::Landroid/content/Context.registerReceiver(),5162.85354670472,0.0
23,APICall::Landroid/content/Context.getApplicationInfo(),5161.742821574626,0.0
767,APICall::Landroid/content/pm/ResolveInfo.loadLabel(),5161.29678870801,0.0
1642,APICall::Landroid/util/Log.e(),5159.74324374831,0.0
827,APICall::Landroid/content/Context.getApplicationContext(),5159.177593191682,0.0
2469,APICall::Landroid/view/KeyEvent.dispatch(),5155.619464419895,0.0
1609,APICall::Landroid/content/Intent.setExtrasClassLoader(),5151.049153180727,0.0
815,APICall::Landroid/widget/ImageView.setTag(),5150.851783249772,0.0
317,APICall::Landroid/os/Process.myPid(),5149.105424301969,0.0
1565,APICall::Landroid/view/View.setFocusable(),5148.081269822704,0.0
2911,APICall::Landroid/os/RemoteCallbackList.kill(),5147.934114390229,0.0
781,APICall::Landroid/os/Bundle.putString(),5139.54165712321,0.0
530,APICall::Landroid/view/View.isFocusable(),5139.280036464515,0.0
2614,APICall::Landroid/text/Spannable.length(),5135.672171495116,0.0
1058,APICall::Landroid/webkit/WebSettings.setBuiltInZoomControls(),5133.67849641425,0.0
2779,APICall::Landroid/os/RemoteException.getMessage(),5132.715767385433,0.0
2409,APICall::Landroid/util/Log.i(),5128.129617916059,0.0
742,APICall::Landroid/content/res/Resources.obtainTypedArray(),5121.693285584799,0.0
1485,APICall::Landroid/os/Handler.postAtFrontOfQueue(),5118.252578429302,0.0
1004,APICall::Landroid/widget/LinearLayout.onMeasure(),5117.91962346272,0.0
832,APICall::Landroid/net/Uri.getLastPathSegment(),5117.537459131356,0.0
1159,APICall::Landroid/content/Context.getContentResolver(),5116.576211023817,0.0
761,APICall::Landroid/os/Parcel.writeString(),5114.521178745275,0.0
182,APICall::Landroid/view/MenuItem.setOnMenuItemClickListener(),5114.2852204928795,0.0
760,APICall::Landroid/os/Parcel.writeInt(),5113.692115627846,0.0
547,APICall::Landroid/os/Parcel.readInt(),5111.658864699567,0.0
167,APICall::Landroid/os/Bundle.getString(),5109.339261786046,0.0
499,APICall::Landroid/content/Context.getCacheDir(),5109.29105506958,0.0
721,APICall::Landroid/os/Parcel.readString(),5108.894844004391,0.0
1532,APICall::Landroid/content/Context.sendOrderedBroadcast(),5106.388144376245,0.0
2501,APICall::Landroid/view/View.getRootView(),5102.694962307324,0.0
345,APICall::Landroid/net/Uri$Builder.fragment(),5102.167512449945,0.0
1394,APICall::Landroid/util/Log.d(),5101.050524348968,0.0
1812,APICall::Landroid/os/UserManager.isUserUnlocked(),5088.563902693696,0.0
1806,APICall::Landroid/content/Context.getDataDir(),5083.056608489713,0.0
407,APICall::Landroid/view/KeyEvent.isCanceled(),5080.890949621982,0.0
927,APICall::Landroid/widget/FrameLayout.setBackgroundColor(),5080.218585686387,0.0
1707,APICall::Landroid/view/View.hasFocus(),5076.780297483059,0.0
1807,APICall::Landroid/view/View.getPaddingTop(),5076.369904504207,0.0
2293,APICall::Landroid/view/KeyEvent.isCtrlPressed(),5070.059441428034,0.0
56,APICall::Landroid/os/Parcel.recycle(),5067.443512761839,0.0
2664,APICall::Landroid/view/ViewGroup.getBaseline(),5066.937313068707,0.0
2476,APICall::Landroid/widget/TextView.getLayoutParams(),5059.084991479396,0.0
1490,APICall::Landroid/util/SparseIntArray.get(),5057.177365554489,0.0
488,APICall::Landroid/content/IntentFilter.addAction(),5056.050663691878,0.0
319,APICall::Landroid/widget/ImageView.setContentDescription(),5055.583631528867,0.0
48,APICall::Landroid/os/Parcel.obtain(),5055.5329685352,0.0
999,APICall::Landroid/content/Context.unregisterReceiver(),5049.972256103684,0.0
1109,APICall::Landroid/content/res/Resources.getBoolean(),5049.166303042348,0.0
373,APICall::Landroid/os/Bundle.putInt(),5047.548098737177,0.0
1775,APICall::Landroid/content/res/TypedArray.getColorStateList(),5045.599166282851,0.0
615,APICall::Landroid/view/View.getHitRect(),5044.604148739425,0.0
849,APICall::Landroid/os/Parcel.readList(),5043.105020310479,0.0
2847,APICall::Landroid/os/Handler.sendMessageAtTime(),5042.996118398687,0.0
2669,APICall::Landroid/text/Spannable.setSpan(),5042.742285715204,0.0
436,APICall::Landroid/util/SparseBooleanArray.clear(),5041.379251736692,0.0
755,APICall::Landroid/view/ViewTreeObserver.removeOnGlobalLayoutListener(),5039.856196699951,0.0
1172,APICall::Landroid/widget/CompoundButton.setChecked(),5038.993067076955,0.0
1055,APICall::Landroid/os/Bundle.get(),5033.632148647879,0.0
2381,APICall::Landroid/view/View.isInLayout(),5030.385630847543,0.0
2786,APICall::Landroid/content/pm/PackageManager.resolveService(),5029.093777763636,0.0
2398,APICall::Landroid/view/View.setZ(),5025.354497502316,0.0
2280,APICall::Landroid/view/View.requestLayout(),5022.61808128064,0.0
2974,APICall::Landroid/view/View.setSystemUiVisibility(),5018.27871931444,0.0
1161,APICall::Landroid/content/Intent.hasCategory(),5017.694684532905,0.0
333,APICall::Landroid/widget/ImageButton.setImageDrawable(),5016.280733247863,0.0
1844,APICall::Landroid/text/Spannable.getSpans(),5012.588409171748,0.0
1452,APICall::Landroid/util/SparseIntArray.put(),5011.781395540227,0.0
1002,APICall::Landroid/widget/Toast.show(),5009.432982591299,0.0
897,APICall::Landroid/view/View.getWindowId(),5004.071348524044,0.0
1153,APICall::Landroid/content/res/XmlResourceParser.close(),5002.234798851305,0.0
311,APICall::Landroid/net/NetworkInfo.getType(),5000.540812810397,0.0
1689,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getDrawingOrder(),4998.874393512447,0.0
2440,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isImportantForAccessibility(),4998.662314762317,0.0
1241,APICall::Landroid/view/View.setEnabled(),4998.351806683634,0.0
447,APICall::Landroid/widget/Toast.makeText(),4998.128602311841,0.0
2556,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setImportantForAccessibility(),4996.374450314749,0.0
1522,APICall::Landroid/content/res/TypedArray.getDimension(),4995.77736041675,0.0
1926,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setDrawingOrder(),4994.783802823282,0.0
295,APICall::Landroid/view/View.getBaseline(),4991.865668209817,0.0
2212,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getTitle(),4990.800359886261,0.0
1430,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getAnchor(),4990.588266386056,0.0
1442,APICall::Landroid/widget/ImageButton.setLayoutParams(),4988.928188509404,0.0
550,APICall::Landroid/os/Parcelable$Creator.createFromParcel(),4986.772356625802,0.0
1470,APICall::Landroid/widget/EditText.setHint(),4985.946159016881,0.0
2097,APICall::Landroid/view/PointerIcon.create(),4984.347114385948,0.0
1279,APICall::Landroid/widget/LinearLayout.getParent(),4983.064625095545,0.0
2383,APICall::Landroid/view/View.isLayoutDirectionResolved(),4982.77075241301,0.0
157,APICall::Landroid/content/res/TypedArray.getDimensionPixelOffset(),4978.346744001041,0.0
2581,APICall::Landroid/view/PointerIcon.load(),4977.923110152062,0.0
741,APICall::Landroid/content/res/TypedArray.getLayoutDimension(),4977.391010085456,0.0
288,APICall::Landroid/os/Environment.getExternalStorageState(),4975.971945751037,0.0
2498,APICall::Landroid/util/Log.v(),4975.2435445485635,0.0
973,APICall::Landroid/webkit/WebSettings.setDatabaseEnabled(),4973.313430989269,0.0
127,APICall::Landroid/view/MenuItem.setVisible(),4972.114658053457,0.0
2564,APICall::Landroid/os/Bundle.putFloat(),4971.431754052954,0.0
824,APICall::Landroid/provider/Settings$Secure.getString(),4967.630876952034,0.0
1409,APICall::Landroid/view/View.getPaddingBottom(),4961.667656441413,0.0
2683,APICall::Landroid/widget/RemoteViews.setOnClickPendingIntent(),4961.466843400914,0.0
2575,APICall::Landroid/text/Spannable.getSpanStart(),4958.9415876222,0.0
1754,APICall::Landroid/text/Spannable.getSpanEnd(),4958.306978793497,0.0
617,APICall::Landroid/webkit/WebSettings.setAllowUniversalAccessFromFileURLs(),4956.61700260957,0.0
2648,APICall::Landroid/text/Spannable.removeSpan(),4954.519404673528,0.0
1856,APICall::Landroid/widget/FrameLayout.onFinishInflate(),4953.004315810165,0.0
1020,APICall::Landroid/webkit/WebSettings.setDomStorageEnabled(),4952.688942521658,0.0
2552,APICall::Landroid/view/ActionMode$Callback.onActionItemClicked(),4945.816305335262,0.0
1847,APICall::Landroid/view/ActionMode$Callback.onCreateActionMode(),4945.711179922283,0.0
474,APICall::Landroid/widget/PopupWindow.setHeight(),4945.6982092880135,0.0
1940,APICall::Landroid/view/ActionMode$Callback.onDestroyActionMode(),4945.39580393826,0.0
2284,APICall::Landroid/view/ActionMode$Callback.onPrepareActionMode(),4945.080428336651,0.0
1387,APICall::Landroid/os/ResultReceiver.send(),4945.068823730644,0.0
2391,APICall::Landroid/view/animation/Animation.cancel(),4944.717299546659,0.0
1104,APICall::Landroid/widget/ProgressBar.setVisibility(),4941.971251029146,0.0
2193,APICall::Landroid/os/ParcelFileDescriptor.detachFd(),4941.633989941273,0.0
181,APICall::Landroid/view/MenuItem.setIcon(),4940.970815446461,0.0
2451,APICall::Landroid/view/KeyEvent.getDeviceId(),4940.337768338881,0.0
2687,APICall::Landroid/content/res/Resources.getDimension(),4938.693267847099,0.0
1054,APICall::Landroid/widget/ProgressBar.setIndeterminate(),4936.4967880060185,0.0
2666,APICall::Landroid/widget/FrameLayout.onDetachedFromWindow(),4933.4211402486435,0.0
1697,APICall::Landroid/view/ViewGroup.setEnabled(),4933.0924532524705,0.0
2056,APICall::Landroid/view/accessibility/AccessibilityManager.addTouchExplorationStateChangeListener(),4930.7808437014355,0.0
2060,APICall::Landroid/view/accessibility/AccessibilityManager.removeTouchExplorationStateChangeListener(),4929.634282122825,0.0
2473,APICall::Landroid/view/animation/Animation.start(),4926.390885934232,0.0
1209,APICall::Landroid/widget/ImageView.getMeasuredHeight(),4925.989417475735,0.0
571,APICall::Landroid/os/Parcel.createDoubleArray(),4921.238645285971,0.0
286,APICall::Landroid/text/TextUtils.getTrimmedLength(),4917.657762933789,0.0
2265,APICall::Landroid/widget/RemoteViews.addView(),4915.114373387427,0.0
2168,APICall::Landroid/widget/RemoteViews.setTextViewText(),4914.612074218885,0.0
2680,APICall::Landroid/widget/RemoteViews.removeAllViews(),4911.282710369796,0.0
2151,APICall::Landroid/widget/RemoteViews.setBoolean(),4910.075818797235,0.0
506,APICall::Landroid/view/Display.getRealMetrics(),4909.978575691849,0.0
471,APICall::Landroid/widget/PopupWindow.setWidth(),4909.124562387754,0.0
189,APICall::Landroid/view/MenuItem.setChecked(),4907.672048677846,0.0
2619,APICall::Landroid/view/LayoutInflater.onCreateView(),4906.96910774839,0.0
185,APICall::Landroid/view/MenuItem.setEnabled(),4906.008266689218,0.0
120,APICall::Landroid/widget/LinearLayout.onFinishInflate(),4904.9757140462325,0.0
2247,APICall::Landroid/os/ParcelFileDescriptor.fromDatagramSocket(),4903.861895738174,0.0
137,APICall::Landroid/content/res/Resources.getLayout(),4903.584657364084,0.0
2137,APICall::Landroid/widget/RemoteViews.setTextViewTextSize(),4901.853399492093,0.0
1708,APICall::Landroid/content/res/TypedArray.getResources(),4901.354307166268,0.0
2189,APICall::Landroid/net/TrafficStats.tagDatagramSocket(),4899.867124814461,0.0
2196,APICall::Landroid/net/TrafficStats.untagDatagramSocket(),4899.337031010689,0.0
937,APICall::Landroid/view/KeyEvent$DispatcherState.startTracking(),4899.208710210102,0.0
1919,APICall::Landroid/view/ViewGroup.getVisibility(),4898.941326563443,0.0
920,APICall::Landroid/widget/LinearLayout.getMeasuredWidth(),4897.807965941656,0.0
833,APICall::Landroid/widget/RemoteViews.setImageViewBitmap(),4897.79671389925,0.0
1354,APICall::Landroid/print/PrintAttributes$Builder.setResolution(),4897.134645512793,0.0
1534,APICall::Landroid/widget/RemoteViews.setViewVisibility(),4896.895942578029,0.0
2240,APICall::Landroid/text/TextPaint.setTextSize(),4896.590127828222,0.0
911,APICall::Landroid/view/MenuItem.setCheckable(),4896.083692537735,0.0
2139,APICall::Landroid/widget/RemoteViews.setViewPadding(),4895.290462745309,0.0
2098,APICall::Landroid/print/PrintAttributes.getResolution(),4894.864775687509,0.0
234,APICall::Landroid/view/SubMenu.getItem(),4893.461700483261,0.0
521,APICall::Landroid/os/Parcel.writeBundle(),4893.401487285373,0.0
479,APICall::Landroid/webkit/WebViewClient.onReceivedError(),4891.989579843952,0.0
531,APICall::Landroid/os/Parcel.readBundle(),4891.891310065355,0.0
1355,APICall::Landroid/print/PrintAttributes.getMinMargins(),4891.864130753345,0.0
840,APICall::Landroid/view/ViewTreeObserver$OnScrollChangedListener.onScrollChanged(),4891.66304122714,0.0
1036,APICall::Landroid/widget/RelativeLayout.setLayoutParams(),4891.631982066831,0.0
41,APICall::Landroid/view/MenuItem.getGroupId(),4891.090358174629,0.0
55,APICall::Landroid/view/MenuItem.getIcon(),4890.717634361387,0.0
1395,APICall::Landroid/print/PrintAttributes$Builder.setDuplexMode(),4890.697745630858,0.0
2115,APICall::Landroid/widget/RemoteViews.setInt(),4890.228597619957,0.0
1374,APICall::Landroid/text/util/Linkify.addLinks(),4890.076851842401,0.0
1080,APICall::Landroid/view/MenuItem.setTitleCondensed(),4890.068403070297,0.0
180,APICall::Landroid/view/Menu.addSubMenu(),4889.820425819427,0.0
564,APICall::Landroid/content/pm/PackageManager.queryIntentActivityOptions(),4889.0116548315555,0.0
1150,APICall::Landroid/widget/SpinnerAdapter.registerDataSetObserver(),4888.828330954344,0.0
908,APICall::Landroid/widget/SpinnerAdapter.getItemId(),4888.640053790641,0.0
618,APICall::Landroid/widget/SpinnerAdapter.unregisterDataSetObserver(),4888.51288501037,0.0
2005,APICall::Landroid/print/PrintAttributes.getDuplexMode(),4888.078670765798,0.0
905,APICall::Landroid/widget/SpinnerAdapter.getDropDownView(),4887.860209418847,0.0
398,APICall::Landroid/view/KeyEvent.getKeyData(),4886.769782847768,0.0
909,APICall::Landroid/widget/SpinnerAdapter.hasStableIds(),4886.304774058903,0.0
347,APICall::Landroid/widget/SpinnerAdapter.getCount(),4886.149465862554,0.0
616,APICall::Landroid/content/pm/ResolveInfo.loadIcon(),4885.904417837986,0.0
2541,APICall::Landroid/content/pm/PackageManager.getInstallerPackageName(),4885.888239171632,0.0
555,APICall::Landroid/widget/SpinnerAdapter.getItemViewType(),4885.463593842567,0.0
597,APICall::Landroid/view/ViewGroup.onInitializeAccessibilityNodeInfo(),4885.358490235694,0.0
149,APICall::Landroid/widget/SpinnerAdapter.getItem(),4884.772106838634,0.0
2533,APICall::Landroid/print/PrintAttributes.getMediaSize(),4884.423230132725,0.0
478,APICall::Landroid/widget/SpinnerAdapter.getView(),4883.953670128078,0.0
577,APICall::Landroid/view/MenuItem.isVisible(),4882.446374722708,0.0
2948,APICall::Landroid/os/ConditionVariable.block(),4880.9202934403065,0.0
549,APICall::Landroid/widget/ListView.setChoiceMode(),4879.919804118559,0.0
461,APICall::Landroid/widget/PopupWindow$OnDismissListener.onDismiss(),4879.519607440669,0.0
812,APICall::Landroid/widget/PopupWindow.setInputMethodMode(),4877.863679940378,0.0
2684,APICall::Landroid/widget/RemoteViews.setContentDescription(),4877.730669062611,0.0
2539,APICall::Landroid/print/PrintAttributes$MediaSize.isPortrait(),4876.826855613425,0.0
245,APICall::Landroid/view/View.setPressed(),4874.534987112104,0.0
341,APICall::Landroid/widget/ListAdapter.isEnabled(),4874.455795852008,0.0
361,APICall::Landroid/widget/LinearLayout.findViewById(),4874.31172689058,0.0
1252,APICall::Landroid/os/Parcel.writeLong(),4873.8530741171335,0.0
371,APICall::Landroid/view/KeyEvent$DispatcherState.handleUpEvent(),4873.335073159959,0.0
1064,APICall::Landroid/os/Parcel.readLong(),4872.604512188207,0.0
546,APICall::Landroid/content/res/TypedArray.getValue(),4871.2088118507845,0.0
2949,APICall::Landroid/os/ConditionVariable.open(),4870.835265229614,0.0
75,APICall::Landroid/widget/ListAdapter.registerDataSetObserver(),4869.781534649249,0.0
59,APICall::Landroid/view/ViewGroup.onInitializeAccessibilityEvent(),4869.6980511234215,0.0
1137,APICall::Landroid/widget/ListAdapter.getCount(),4869.001534843591,0.0
2721,APICall::Landroid/os/Parcel.writeLongArray(),4868.069736426291,0.0
183,APICall::Landroid/content/pm/PackageManager.getDefaultActivityIcon(),4866.807314807345,0.0
132,APICall::Landroid/widget/CompoundButton.setVisibility(),4866.711813352933,0.0
1015,APICall::Landroid/widget/PopupWindow.setContentView(),4866.446748551258,0.0
1268,APICall::Landroid/widget/CompoundButton.getVisibility(),4866.350201593315,0.0
165,APICall::Landroid/widget/CheckBox.setVisibility(),4865.586192132124,0.0
1271,APICall::Landroid/widget/ImageView.getVisibility(),4864.609800948062,0.0
1671,APICall::Landroid/widget/TextView.getLayout(),4864.560062837093,0.0
87,APICall::Landroid/util/Base64.encodeToString(),4864.3104528558315,0.0
125,APICall::Landroid/view/accessibility/AccessibilityEvent.setEnabled(),4863.413155723671,0.0
196,APICall::Landroid/widget/ListAdapter.areAllItemsEnabled(),4862.511667788875,0.0
432,APICall::Landroid/content/pm/PackageManager.getDrawable(),4862.449038751662,0.0
780,APICall::Landroid/widget/PopupWindow.getInputMethodMode(),4860.50923286897,0.0
1978,APICall::Landroid/view/ViewGroup.onConfigurationChanged(),4860.346621273448,0.0
380,APICall::Landroid/view/InflateException.initCause(),4859.894466815489,0.0
303,APICall::Landroid/widget/ListAdapter.getItemViewType(),4859.146937883037,0.0
746,APICall::Landroid/view/View.setDrawingCacheEnabled(),4858.1884899393635,0.0
788,APICall::Landroid/content/Context.getSystemService(),4856.6967195476245,0.0
804,APICall::Landroid/widget/AdapterView.getAdapter(),4856.321861907272,0.0
775,APICall::Landroid/widget/ImageButton.getDrawable(),4854.425643086717,0.0
150,APICall::Landroid/widget/ListView.setOnKeyListener(),4854.217022817647,0.0
1753,APICall::Landroid/view/accessibility/AccessibilityEvent.setSource(),4853.881953724223,0.0
1136,APICall::Landroid/view/ViewGroup.findViewById(),4853.400680046292,0.0
2597,APICall::Landroid/view/MotionEvent.obtainNoHistory(),4852.344054701262,0.0
2145,APICall::Landroid/widget/RemoteViews.setLong(),4849.520081211154,0.0
1238,APICall::Landroid/view/View.setSelected(),4847.5074312629695,0.0
76,APICall::Landroid/widget/ListAdapter.unregisterDataSetObserver(),4847.363809787798,0.0
1018,APICall::Landroid/widget/PopupWindow.getBackground(),4846.754153681021,0.0
1318,APICall::Landroid/util/TypedValue.getFloat(),4846.345077495637,0.0
242,APICall::Landroid/widget/TextView.getVisibility(),4846.329609105102,0.0
179,APICall::Landroid/content/pm/ActivityInfo.getIconResource(),4842.088621019845,0.0
799,APICall::Landroid/widget/ListAdapter.getItem(),4839.433628171886,0.0
2102,APICall::Landroid/view/MenuItem$OnMenuItemClickListener.onMenuItemClick(),4837.901955059104,0.0
1181,APICall::Landroid/view/MenuItem.getSubMenu(),4837.2291015703295,0.0
1140,APICall::Landroid/widget/ListAdapter.getView(),4836.484978583123,0.0
2088,APICall::Landroid/widget/PopupWindow.setAnimationStyle(),4835.764762188366,0.0
1253,APICall::Landroid/widget/TextView.setBackgroundColor(),4835.519374799996,0.0
2308,APICall::Landroid/view/ViewGroup.removeViewInLayout(),4835.383699363713,0.0
1683,APICall::Landroid/widget/FrameLayout.verifyDrawable(),4835.021500154448,0.0
2503,APICall::Landroid/widget/FrameLayout.drawableStateChanged(),4834.228785301491,0.0
82,APICall::Landroid/widget/PopupWindow.setTouchInterceptor(),4833.311618919603,0.0
1427,APICall::Landroid/widget/ImageView.getContext(),4829.660256598829,0.0
1270,APICall::Landroid/widget/RadioButton.setVisibility(),4828.1775214803565,0.0
1115,APICall::Landroid/util/TypedValue.getFraction(),4827.299936057204,0.0
2618,APICall::Landroid/text/Layout.getLineCount(),4827.036144604636,0.0
2110,APICall::Landroid/os/Handler.removeCallbacksAndMessages(),4826.437384662717,0.0
969,APICall::Landroid/os/Parcel.setDataPosition(),4826.380544415858,0.0
78,APICall::Landroid/widget/PopupWindow.setFocusable(),4826.012194118413,0.0
1845,APICall::Landroid/view/SubMenu.findItem(),4822.732597266314,0.0
1384,APICall::Landroid/widget/ListView.drawableStateChanged(),4822.489411104744,0.0
2510,APICall::Landroid/widget/FrameLayout.fitSystemWindows(),4822.411965472957,0.0
1730,APICall::Landroid/view/ViewGroup.onWindowVisibilityChanged(),4822.321031578787,0.0
139,APICall::Landroid/view/ViewGroup.setId(),4821.539141593856,0.0
2489,APICall::Landroid/view/ViewGroup.onRtlPropertiesChanged(),4821.34544805776,0.0
2646,APICall::Landroid/widget/PopupWindow.getMaxAvailableHeight(),4821.043785519269,0.0
1668,APICall::Landroid/widget/FrameLayout.jumpDrawablesToCurrentState(),4821.015894513391,0.0
1725,APICall::Landroid/content/ContentResolver.openFileDescriptor(),4820.674383724201,0.0
1437,APICall::Landroid/view/ViewGroup.onWindowSystemUiVisibilityChanged(),4819.556242044219,0.0
1444,APICall::Landroid/widget/ImageButton.getParent(),4815.465890886127,0.0
2178,APICall::Landroid/widget/HorizontalScrollView.onAttachedToWindow(),4814.488351780763,0.0
846,APICall::Landroid/widget/FrameLayout.getVisibility(),4813.167061759733,0.0
2216,APICall::Landroid/widget/LinearLayout.measure(),4812.604952165264,0.0
2485,APICall::Landroid/widget/ListAdapter.getItemId(),4809.834400323019,0.0
466,APICall::Landroid/view/Window.hasFeature(),4809.0978809596845,0.0
2179,APICall::Landroid/widget/HorizontalScrollView.onDetachedFromWindow(),4808.541878592997,0.0
1070,APICall::Landroid/widget/LinearLayout.getVisibility(),4807.5848733352395,0.0
2034,APICall::Landroid/widget/ListView.onDetachedFromWindow(),4806.481390298042,0.0
1839,APICall::Landroid/text/Layout.getEllipsisCount(),4805.245469050871,0.0
1660,APICall::Landroid/widget/ImageButton.getContentDescription(),4805.123460963429,0.0
1047,APICall::Landroid/content/pm/PackageManager.getPackageInfo(),4802.899584982389,0.0
2579,APICall::Landroid/view/MenuItem$OnActionExpandListener.onMenuItemActionExpand(),4802.8080829979945,0.0
2177,APICall::Landroid/widget/HorizontalScrollView.onConfigurationChanged(),4802.8080829979945,0.0
79,APICall::Landroid/widget/PopupWindow.setOnDismissListener(),4801.4691897774765,0.0
1932,APICall::Landroid/view/MenuItem$OnActionExpandListener.onMenuItemActionCollapse(),4801.243855517104,0.0
2511,APICall::Landroid/widget/LinearLayout.fitSystemWindows(),4800.296696097308,0.0
2300,APICall::Landroid/view/ActionProvider.setVisibilityListener(),4800.057558598214,0.0
1865,APICall::Landroid/text/TextPaint.getTextSize(),4799.208246349854,0.0
1927,APICall::Landroid/view/CollapsibleActionView.onActionViewExpanded(),4797.861658659673,0.0
2296,APICall::Landroid/view/ActionProvider.onCreateActionView(),4797.651174482869,0.0
1398,APICall::Landroid/view/CollapsibleActionView.onActionViewCollapsed(),4797.651174482869,0.0
2298,APICall::Landroid/view/ActionProvider.overridesItemVisibility(),4797.335448518744,0.0
2294,APICall::Landroid/view/ActionProvider.isVisible(),4797.335448518744,0.0
